year,Lat,Lng,Crime_Count
2001,41.8572,-87.7275,8
2001,41.8576,-87.7092,8
2001,41.8577,-87.6615,8
2001,41.858,-87.7092,8
2001,41.8581,-87.7054,8
2001,41.8581,-87.6611,8
2001,41.8587,-87.6209,8
2001,41.8588,-87.7248,8
2001,41.8588,-87.7238,8
2001,41.8597,-87.7334,8
2001,41.86,-87.72,8
2001,41.8601,-87.73,8
2001,41.8607,-87.718,8
2001,41.8607,-87.7105,8
2001,41.8613,-87.7176,8
2001,41.8621,-87.7066,8
2001,41.8629,-87.7166,8
2001,41.8634,-87.6563,8
2001,41.8643,-87.7152,8
2001,41.8645,-87.7202,8
2001,41.8646,-87.7277,8
2001,41.8649,-87.7079,8
2001,41.865,-87.647,8
2001,41.8651,-87.6597,8
2001,41.8652,-87.718,8
2001,41.8653,-87.7138,8
2001,41.8656,-87.7735,8
2001,41.8657,-87.6807,8
2001,41.8661,-87.6638,8
2001,41.8663,-87.7107,8
2001,41.8664,-87.6953,8
2001,41.8665,-87.7086,8
2001,41.8668,-87.6662,8
2001,41.8671,-87.6578,8
2001,41.8672,-87.7256,8
2001,41.8674,-87.6407,8
2001,41.8678,-87.7104,8
2001,41.8681,-87.7229,8
2001,41.8681,-87.6985,8
2001,41.8681,-87.659,8
2001,41.869,-87.7723,8
2001,41.8692,-87.745,8
2001,41.8056,-87.6226,8
2001,41.8059,-87.6146,8
2001,41.8067,-87.6566,8
2001,41.8083,-87.6965,8
2001,41.8085,-87.666,8
2001,41.8085,-87.6227,8
2001,41.8086,-87.743,8
2001,41.8089,-87.6064,8
2001,41.809,-87.6733,8
2001,41.8094,-87.6228,8
2001,41.8096,-87.6068,8
2001,41.8097,-87.614,8
2001,41.8098,-87.6227,8
2001,41.8108,-87.7099,8
2001,41.811,-87.6038,8
2001,41.8113,-87.6026,8
2001,41.8113,-87.5985,8
2001,41.8114,-87.7435,8
2001,41.8118,-87.7461,8
2001,41.8122,-87.6097,8
2001,41.813,-87.7435,8
2001,41.8142,-87.6046,8
2001,41.8147,-87.6169,8
2001,41.8693,-87.6571,8
2001,41.8697,-87.7195,8
2001,41.8699,-87.7095,8
2001,41.8699,-87.626,8
2001,41.8702,-87.745,8
2001,41.8714,-87.6962,8
2001,41.8717,-87.7334,8
2001,41.8721,-87.6318,8
2001,41.8723,-87.6314,8
2001,41.8731,-87.6243,8
2001,41.8733,-87.706,8
2001,41.8735,-87.6335,8
2001,41.8738,-87.7022,8
2001,41.874,-87.7619,8
2001,41.8741,-87.6693,8
2001,41.8752,-87.7251,8
2001,41.8752,-87.6411,8
2001,41.8757,-87.6294,8
2001,41.8764,-87.6259,8
2001,41.877,-87.7257,8
2001,41.877,-87.724,8
2001,41.8772,-87.7233,8
2001,41.8772,-87.709,8
2001,41.831,-87.6263,8
2001,41.8317,-87.611,8
2001,41.832,-87.6095,8
2001,41.8343,-87.6232,8
2001,41.8351,-87.6288,8
2001,41.8371,-87.6473,8
2001,41.8386,-87.6123,8
2001,41.8392,-87.6656,8
2001,41.8411,-87.6945,8
2001,41.8417,-87.6155,8
2001,41.8418,-87.6296,8
2001,41.8418,-87.6265,8
2001,41.8428,-87.6405,8
2001,41.8442,-87.7223,8
2001,41.8444,-87.7184,8
2001,41.8444,-87.7076,8
2001,41.8445,-87.7019,8
2001,41.8446,-87.7051,8
2001,41.8448,-87.6203,8
2001,41.8463,-87.7003,8
2001,41.8463,-87.6949,8
2001,41.9596,-87.6714,8
2001,41.9635,-87.6536,8
2001,41.9639,-87.6483,8
2001,41.9639,-87.6386,8
2001,41.9647,-87.6777,8
2001,41.9647,-87.6612,8
2001,41.9653,-87.737,8
2001,41.9653,-87.6564,8
2001,41.9654,-87.664,8
2001,41.9656,-87.6488,8
2001,41.9657,-87.7085,8
2001,41.9658,-87.6609,8
2001,41.9661,-87.6887,8
2001,41.9662,-87.7372,8
2001,41.9666,-87.658,8
2001,41.9667,-87.6431,8
2001,41.9668,-87.6549,8
2001,41.9668,-87.6547,8
2001,41.9685,-87.7105,8
2001,41.9689,-87.6618,8
2001,41.9401,-87.6516,8
2001,41.9401,-87.6493,8
2001,41.9402,-87.6407,8
2001,41.9416,-87.6446,8
2001,41.9424,-87.642,8
2001,41.9429,-87.7619,8
2001,41.9452,-87.8023,8
2001,41.9459,-87.7766,8
2001,41.9461,-87.7352,8
2001,41.9472,-87.6564,8
2001,41.9473,-87.6562,8
2001,41.9483,-87.6449,8
2001,41.9495,-87.6861,8
2001,41.9495,-87.6469,8
2001,41.9524,-87.6837,8
2001,41.953,-87.7886,8
2001,41.9533,-87.7671,8
2001,41.9541,-87.6689,8
2001,41.957,-87.761,8
2001,41.957,-87.6523,8
2001,41.9578,-87.6479,8
2001,41.9584,-87.6816,8
2001,41.933,-87.6371,8
2001,41.9334,-87.6951,8
2001,41.934,-87.7247,8
2001,41.9342,-87.7771,8
2001,41.9344,-87.6489,8
2001,41.935,-87.7702,8
2001,41.9353,-87.7444,8
2001,41.9356,-87.6829,8
2001,41.9357,-87.6404,8
2001,41.937,-87.6806,8
2001,41.9392,-87.7123,8
2001,41.9397,-87.7664,8
2001,41.9397,-87.6445,8
2001,41.9399,-87.6504,8
2001,41.9399,-87.6491,8
2001,41.9399,-87.6477,8
2001,41.94,-87.6534,8
2001,41.9823,-87.6935,8
2001,41.9835,-87.6689,8
2001,41.9852,-87.6554,8
2001,41.9853,-87.66,8
2001,41.9854,-87.6693,8
2001,41.9857,-87.8325,8
2001,41.9858,-87.833,8
2001,41.9863,-87.6583,8
2001,41.9872,-87.6552,8
2001,41.9879,-87.6555,8
2001,41.9884,-87.658,8
2001,41.9893,-87.7057,8
2001,41.9898,-87.657,8
2001,41.9902,-87.6898,8
2001,41.9905,-87.6995,8
2001,41.9942,-87.6557,8
2001,41.9951,-87.6585,8
2001,41.9953,-87.6826,8
2001,41.9955,-87.6571,8
2001,41.9958,-87.6582,8
2001,41.969,-87.6696,8
2001,41.969,-87.6555,8
2001,41.9707,-87.6561,8
2001,41.9715,-87.6599,8
2001,41.9717,-87.6506,8
2001,41.9726,-87.6522,8
2001,41.973,-87.6579,8
2001,41.974,-87.6579,8
2001,41.9741,-87.6579,8
2001,41.9765,-87.6597,8
2001,41.9768,-87.7284,8
2001,41.9812,-87.7163,8
2001,41.9816,-87.6683,8
2001,41.9817,-87.6573,8
2001,41.9822,-87.6564,8
2001,41.9257,-87.6393,8
2001,41.9259,-87.7662,8
2001,41.9263,-87.6865,8
2001,41.9288,-87.6974,8
2001,41.929,-87.7075,8
2001,41.929,-87.649,8
2001,41.9292,-87.6789,8
2001,41.9293,-87.6439,8
2001,41.9293,-87.6425,8
2001,41.9302,-87.7182,8
2001,41.9304,-87.7099,8
2001,41.9313,-87.688,8
2001,41.9316,-87.7465,8
2001,41.9319,-87.6787,8
2001,41.932,-87.7268,8
2001,41.932,-87.6805,8
2001,41.9327,-87.6809,8
2001,41.9327,-87.654,8
2001,41.9329,-87.645,8
2001,41.933,-87.6794,8
2001,41.9258,-87.6363,7
2001,41.9258,-87.6338,7
2001,41.926,-87.6875,7
2001,41.9262,-87.6526,7
2001,41.9269,-87.7036,7
2001,41.9288,-87.6394,7
2001,41.9289,-87.6833,7
2001,41.9289,-87.6636,7
2001,41.9304,-87.6789,7
2001,41.9305,-87.7095,7
2001,41.9306,-87.6436,7
2001,41.9307,-87.8063,7
2001,41.9312,-87.679,7
2001,41.9313,-87.6803,7
2001,41.9314,-87.6569,7
2001,41.9317,-87.679,7
2001,41.9317,-87.6787,7
2001,41.9319,-87.7075,7
2001,41.9319,-87.7074,7
2001,41.932,-87.7173,7
2001,41.9321,-87.7124,7
2001,41.9325,-87.6683,7
2001,41.9328,-87.6815,7
2001,41.9328,-87.6482,7
2001,41.9329,-87.6792,7
2001,41.933,-87.6395,7
2001,41.933,-87.6385,7
2001,41.9491,-87.6497,7
2001,41.9495,-87.807,7
2001,41.9512,-87.6577,7
2001,41.9513,-87.6508,7
2001,41.9519,-87.6464,7
2001,41.9522,-87.6546,7
2001,41.9524,-87.6444,7
2001,41.9527,-87.6546,7
2001,41.9528,-87.6495,7
2001,41.9529,-87.777,7
2001,41.9531,-87.6452,7
2001,41.9532,-87.7597,7
2001,41.9532,-87.7525,7
2001,41.9532,-87.7275,7
2001,41.9534,-87.7609,7
2001,41.9534,-87.7475,7
2001,41.9535,-87.7475,7
2001,41.955,-87.7498,7
2001,41.9552,-87.7475,7
2001,41.9557,-87.7175,7
2001,41.9569,-87.7696,7
2001,41.958,-87.6483,7
2001,41.9585,-87.6532,7
2001,41.9592,-87.7295,7
2001,41.9602,-87.777,7
2001,41.9612,-87.7133,7
2001,41.9613,-87.708,7
2001,41.9617,-87.7167,7
2001,41.9623,-87.6432,7
2001,41.9625,-87.6585,7
2001,41.9637,-87.6546,7
2001,41.9638,-87.6566,7
2001,41.9646,-87.6639,7
2001,41.9652,-87.6622,7
2001,41.9653,-87.6669,7
2001,41.9654,-87.6612,7
2001,41.9655,-87.6574,7
2001,41.9658,-87.6641,7
2001,41.9662,-87.659,7
2001,41.9663,-87.6535,7
2001,41.9665,-87.6561,7
2001,41.9666,-87.7171,7
2001,41.9667,-87.7135,7
2001,41.9668,-87.7673,7
2001,41.967,-87.7602,7
2001,41.9674,-87.6625,7
2001,41.9675,-87.711,7
2001,41.9676,-87.7627,7
2001,41.9678,-87.7609,7
2001,41.9679,-87.7184,7
2001,41.9679,-87.655,7
2001,41.9681,-87.6495,7
2001,41.9683,-87.7282,7
2001,41.9684,-87.7626,7
2001,41.9684,-87.7246,7
2001,41.9685,-87.7246,7
2001,41.9685,-87.6908,7
2001,41.9687,-87.6757,7
2001,41.9687,-87.6578,7
2001,41.9688,-87.6826,7
2001,41.9689,-87.6746,7
2001,41.9401,-87.6506,7
2001,41.9401,-87.6446,7
2001,41.9417,-87.7471,7
2001,41.9422,-87.7765,7
2001,41.943,-87.6883,7
2001,41.9431,-87.6801,7
2001,41.9435,-87.6495,7
2001,41.9451,-87.6416,7
2001,41.9455,-87.6496,7
2001,41.9458,-87.735,7
2001,41.9475,-87.6881,7
2001,41.9477,-87.6571,7
2001,41.9478,-87.6881,7
2001,41.9481,-87.7519,7
2001,41.9481,-87.6982,7
2001,41.9484,-87.6478,7
2001,41.9692,-87.6577,7
2001,41.9707,-87.6794,7
2001,41.9717,-87.6831,7
2001,41.972,-87.7087,7
2001,41.9729,-87.6912,7
2001,41.9732,-87.6559,7
2001,41.9734,-87.6565,7
2001,41.9734,-87.6512,7
2001,41.9736,-87.8438,7
2001,41.9736,-87.728,7
2001,41.9738,-87.6579,7
2001,41.9743,-87.6579,7
2001,41.9745,-87.6674,7
2001,41.9753,-87.7676,7
2001,41.9753,-87.7617,7
2001,41.9776,-87.658,7
2001,41.9787,-87.8463,7
2001,41.9787,-87.6601,7
2001,41.9815,-87.6581,7
2001,41.9331,-87.6794,7
2001,41.9338,-87.7128,7
2001,41.9341,-87.6562,7
2001,41.9354,-87.6638,7
2001,41.9367,-87.7222,7
2001,41.9382,-87.6495,7
2001,41.9386,-87.7554,7
2001,41.9387,-87.6688,7
2001,41.9388,-87.7544,7
2001,41.9831,-87.6953,7
2001,41.9837,-87.7791,7
2001,41.9837,-87.6643,7
2001,41.9839,-87.6553,7
2001,41.9848,-87.6622,7
2001,41.9859,-87.7284,7
2001,41.987,-87.7779,7
2001,41.988,-87.6555,7
2001,41.9883,-87.7036,7
2001,41.9896,-87.6717,7
2001,41.9902,-87.6583,7
2001,41.9906,-87.6922,7
2001,41.9906,-87.6567,7
2001,41.9907,-87.7077,7
2001,41.9911,-87.6567,7
2001,41.9913,-87.6567,7
2001,41.9917,-87.6584,7
2001,41.9921,-87.6556,7
2001,41.9928,-87.6899,7
2001,41.994,-87.7241,7
2001,41.9941,-87.6568,7
2001,41.9945,-87.7139,7
2001,41.9945,-87.6825,7
2001,41.9945,-87.6577,7
2001,41.9971,-87.6555,7
2001,41.9978,-87.6913,7
2001,41.9979,-87.6851,7
2001,41.9979,-87.676,7
2001,42.0012,-87.6616,7
2001,42.0017,-87.672,7
2001,42.0026,-87.6609,7
2001,42.0052,-87.6719,7
2001,42.006,-87.6701,7
2001,42.0061,-87.6651,7
2001,42.0064,-87.675,7
2001,42.0067,-87.6711,7
2001,42.0069,-87.6951,7
2001,42.0072,-87.6639,7
2001,42.0078,-87.6663,7
2001,42.0079,-87.6725,7
2001,42.0079,-87.6615,7
2001,42.008,-87.6691,7
2001,42.008,-87.668,7
2001,42.008,-87.6671,7
2001,42.0087,-87.6927,7
2001,42.009,-87.6655,7
2001,42.0101,-87.6744,7
2001,42.015,-87.6714,7
2001,42.015,-87.6711,7
2001,42.0162,-87.6675,7
2001,42.0166,-87.6705,7
2001,42.017,-87.668,7
2001,42.0175,-87.6683,7
2001,42.0183,-87.6669,7
2001,42.0204,-87.6696,7
2001,41.9123,-87.6458,7
2001,41.9123,-87.6349,7
2001,41.9123,-87.6346,7
2001,41.9128,-87.7658,7
2001,41.913,-87.7275,7
2001,41.9133,-87.7021,7
2001,41.9136,-87.6822,7
2001,41.9144,-87.6485,7
2001,41.9148,-87.7136,7
2001,41.915,-87.7002,7
2001,41.9162,-87.7316,7
2001,41.9168,-87.7085,7
2001,41.917,-87.7326,7
2001,41.9172,-87.7364,7
2001,41.9172,-87.7184,7
2001,41.9172,-87.712,7
2001,41.9172,-87.7104,7
2001,41.9174,-87.7201,7
2001,41.9174,-87.7193,7
2001,41.9174,-87.6973,7
2001,41.9174,-87.6673,7
2001,41.9177,-87.6358,7
2001,41.9179,-87.6677,7
2001,41.9182,-87.6543,7
2001,41.9187,-87.6893,7
2001,41.9192,-87.6365,7
2001,41.9193,-87.6985,7
2001,41.9194,-87.6891,7
2001,41.92,-87.7341,7
2001,41.9203,-87.7525,7
2001,41.9204,-87.6484,7
2001,41.9207,-87.7464,7
2001,41.9212,-87.6874,7
2001,41.9213,-87.7685,7
2001,41.9218,-87.7162,7
2001,41.9219,-87.644,7
2001,41.9223,-87.7483,7
2001,41.9228,-87.6534,7
2001,41.9233,-87.6877,7
2001,41.9236,-87.6972,7
2001,41.924,-87.7732,7
2001,41.9242,-87.7543,7
2001,41.9246,-87.7269,7
2001,41.9246,-87.724,7
2001,41.9249,-87.6547,7
2001,41.9256,-87.7036,7
2001,41.8828,-87.7618,7
2001,41.8832,-87.751,7
2001,41.8832,-87.6805,7
2001,41.8833,-87.6246,7
2001,41.8835,-87.71,7
2001,41.8835,-87.7098,7
2001,41.8838,-87.68,7
2001,41.884,-87.7563,7
2001,41.8842,-87.7563,7
2001,41.8842,-87.7468,7
2001,41.8846,-87.6351,7
2001,41.8846,-87.6292,7
2001,41.8853,-87.6338,7
2001,41.8855,-87.7447,7
2001,41.8856,-87.7468,7
2001,41.8856,-87.6293,7
2001,41.8858,-87.6308,7
2001,41.8861,-87.6543,7
2001,41.8862,-87.7567,7
2001,41.8863,-87.7076,7
2001,41.8866,-87.7633,7
2001,41.8866,-87.6966,7
2001,41.8878,-87.6255,7
2001,41.8881,-87.7528,7
2001,41.8885,-87.7552,7
2001,41.8887,-87.6324,7
2001,41.8888,-87.758,7
2001,41.8888,-87.7475,7
2001,41.8889,-87.6282,7
2001,41.8892,-87.6429,7
2001,41.8892,-87.6342,7
2001,41.8894,-87.7543,7
2001,41.8894,-87.6268,7
2001,41.8894,-87.6244,7
2001,41.8898,-87.7233,7
2001,41.8959,-87.623,7
2001,41.896,-87.7484,7
2001,41.896,-87.6679,7
2001,41.8963,-87.6358,7
2001,41.8967,-87.7493,7
2001,41.8967,-87.7484,7
2001,41.8967,-87.7482,7
2001,41.8967,-87.6362,7
2001,41.8967,-87.6354,7
2001,41.8968,-87.6258,7
2001,41.8969,-87.7531,7
2001,41.8969,-87.7199,7
2001,41.8969,-87.6907,7
2001,41.897,-87.7457,7
2001,41.897,-87.7288,7
2001,41.897,-87.6993,7
2001,41.8971,-87.7287,7
2001,41.8971,-87.7199,7
2001,41.8972,-87.7322,7
2001,41.8972,-87.7312,7
2001,41.8973,-87.7263,7
2001,41.8973,-87.722,7
2001,41.8973,-87.7202,7
2001,41.8976,-87.7606,7
2001,41.8976,-87.6405,7
2001,41.8986,-87.6297,7
2001,41.8987,-87.746,7
2001,41.8987,-87.7178,7
2001,41.899,-87.7312,7
2001,41.899,-87.6481,7
2001,41.899,-87.6271,7
2001,41.8991,-87.7261,7
2001,41.8991,-87.7215,7
2001,41.8991,-87.623,7
2001,41.8992,-87.6994,7
2001,41.8995,-87.6851,7
2001,41.8999,-87.624,7
2001,41.9001,-87.7188,7
2001,41.9001,-87.6279,7
2001,41.9003,-87.6942,7
2001,41.9004,-87.7639,7
2001,41.9004,-87.7464,7
2001,41.9004,-87.6432,7
2001,41.9013,-87.7249,7
2001,41.9016,-87.7752,7
2001,41.9021,-87.7743,7
2001,41.9021,-87.773,7
2001,41.9021,-87.7216,7
2001,41.9022,-87.6298,7
2001,41.9023,-87.6701,7
2001,41.9024,-87.7555,7
2001,41.9024,-87.7179,7
2001,41.9024,-87.697,7
2001,41.9026,-87.7363,7
2001,41.9026,-87.7216,7
2001,41.9026,-87.6655,7
2001,41.9027,-87.7284,7
2001,41.9027,-87.639,7
2001,41.9028,-87.7262,7
2001,41.9028,-87.7216,7
2001,41.9028,-87.6971,7
2001,41.9029,-87.6737,7
2001,41.9031,-87.6928,7
2001,41.9032,-87.6722,7
2001,41.9033,-87.7345,7
2001,41.9033,-87.7213,7
2001,41.9037,-87.7281,7
2001,41.9038,-87.6939,7
2001,41.9038,-87.6321,7
2001,41.9038,-87.6296,7
2001,41.9038,-87.6287,7
2001,41.904,-87.6946,7
2001,41.9041,-87.7626,7
2001,41.9042,-87.7462,7
2001,41.9042,-87.7339,7
2001,41.9043,-87.7486,7
2001,41.9043,-87.7215,7
2001,41.9045,-87.7302,7
2001,41.9046,-87.6897,7
2001,41.9047,-87.7582,7
2001,41.9047,-87.7106,7
2001,41.9048,-87.6921,7
2001,41.9048,-87.6262,7
2001,41.9049,-87.7492,7
2001,41.9049,-87.6882,7
2001,41.9052,-87.7327,7
2001,41.9052,-87.6909,7
2001,41.9054,-87.6695,7
2001,41.9054,-87.6302,7
2001,41.9056,-87.7265,7
2001,41.9059,-87.7287,7
2001,41.906,-87.7263,7
2001,41.9063,-87.7339,7
2001,41.9064,-87.7288,7
2001,41.9066,-87.6864,7
2001,41.9068,-87.6873,7
2001,41.9068,-87.6869,7
2001,41.9069,-87.6897,7
2001,41.9071,-87.6749,7
2001,41.9071,-87.6344,7
2001,41.9073,-87.773,7
2001,41.9076,-87.6775,7
2001,41.9076,-87.6259,7
2001,41.9077,-87.766,7
2001,41.9078,-87.7336,7
2001,41.9079,-87.7462,7
2001,41.908,-87.6773,7
2001,41.9081,-87.7104,7
2001,41.9083,-87.7096,7
2001,41.909,-87.6755,7
2001,41.909,-87.6262,7
2001,41.9091,-87.7949,7
2001,41.9091,-87.6919,7
2001,41.9096,-87.7741,7
2001,41.9096,-87.7716,7
2001,41.9097,-87.7655,7
2001,41.9098,-87.723,7
2001,41.9098,-87.7072,7
2001,41.9099,-87.7352,7
2001,41.91,-87.7099,7
2001,41.9101,-87.7168,7
2001,41.9102,-87.7095,7
2001,41.9102,-87.6922,7
2001,41.9103,-87.7716,7
2001,41.9103,-87.7046,7
2001,41.9103,-87.6971,7
2001,41.9103,-87.6966,7
2001,41.9103,-87.6772,7
2001,41.9104,-87.7274,7
2001,41.9104,-87.6777,7
2001,41.9104,-87.6773,7
2001,41.9106,-87.6611,7
2001,41.9107,-87.7102,7
2001,41.9107,-87.669,7
2001,41.9107,-87.6682,7
2001,41.9108,-87.6463,7
2001,41.9109,-87.6542,7
2001,41.911,-87.6526,7
2001,41.9112,-87.7151,7
2001,41.9112,-87.6262,7
2001,41.9113,-87.7644,7
2001,41.9113,-87.636,7
2001,41.9118,-87.7275,7
2001,41.8906,-87.72,7
2001,41.8909,-87.6365,7
2001,41.891,-87.6342,7
2001,41.891,-87.6164,7
2001,41.8911,-87.7562,7
2001,41.8912,-87.6479,7
2001,41.8913,-87.7568,7
2001,41.8913,-87.6477,7
2001,41.8922,-87.6095,7
2001,41.8923,-87.7494,7
2001,41.8924,-87.6342,7
2001,41.8924,-87.6328,7
2001,41.8925,-87.7246,7
2001,41.8925,-87.6298,7
2001,41.8927,-87.6214,7
2001,41.8927,-87.6179,7
2001,41.8929,-87.774,7
2001,41.893,-87.7517,7
2001,41.893,-87.7501,7
2001,41.8932,-87.752,7
2001,41.8933,-87.6357,7
2001,41.8933,-87.6283,7
2001,41.8935,-87.6229,7
2001,41.8937,-87.6313,7
2001,41.8938,-87.7634,7
2001,41.8938,-87.6403,7
2001,41.8939,-87.7742,7
2001,41.8945,-87.7637,7
2001,41.8946,-87.7749,7
2001,41.8946,-87.7634,7
2001,41.8947,-87.7646,7
2001,41.8948,-87.7637,7
2001,41.8948,-87.763,7
2001,41.8948,-87.7091,7
2001,41.8948,-87.6226,7
2001,41.8949,-87.7491,7
2001,41.8949,-87.6283,7
2001,41.8949,-87.6226,7
2001,41.895,-87.7607,7
2001,41.895,-87.7581,7
2001,41.895,-87.7576,7
2001,41.895,-87.63,7
2001,41.8951,-87.7528,7
2001,41.8953,-87.7224,7
2001,41.8953,-87.7198,7
2001,41.8954,-87.7113,7
2001,41.8956,-87.7115,7
2001,41.8956,-87.687,7
2001,41.8957,-87.7067,7
2001,41.8957,-87.6186,7
2001,41.8958,-87.687,7
2001,41.8958,-87.6773,7
2001,41.8959,-87.7668,7
2001,41.7333,-87.6046,7
2001,41.7333,-87.5682,7
2001,41.7336,-87.5529,7
2001,41.7339,-87.6632,7
2001,41.7339,-87.5498,7
2001,41.7342,-87.6422,7
2001,41.7344,-87.5526,7
2001,41.7349,-87.6437,7
2001,41.7352,-87.7063,7
2001,41.7352,-87.6017,7
2001,41.7357,-87.6632,7
2001,41.7359,-87.6629,7
2001,41.7359,-87.6486,7
2001,41.7363,-87.5851,7
2001,41.7371,-87.5596,7
2001,41.7376,-87.6014,7
2001,41.7379,-87.6446,7
2001,41.7382,-87.6147,7
2001,41.7396,-87.6451,7
2001,41.7398,-87.65,7
2001,41.7398,-87.6439,7
2001,41.7399,-87.6397,7
2001,41.7405,-87.7368,7
2001,41.7405,-87.7215,7
2001,41.7409,-87.571,7
2001,41.7409,-87.5553,7
2001,41.7414,-87.5541,7
2001,41.743,-87.5444,7
2001,41.7197,-87.6433,7
2001,41.72,-87.5376,7
2001,41.7207,-87.643,7
2001,41.7211,-87.659,7
2001,41.7212,-87.6593,7
2001,41.7213,-87.6633,7
2001,41.7215,-87.6246,7
2001,41.7217,-87.6305,7
2001,41.7217,-87.6304,7
2001,41.7217,-87.6207,7
2001,41.7218,-87.5755,7
2001,41.722,-87.6006,7
2001,41.7223,-87.5831,7
2001,41.7225,-87.6431,7
2001,41.7226,-87.6323,7
2001,41.7254,-87.6075,7
2001,41.7259,-87.5983,7
2001,41.7262,-87.5738,7
2001,41.7263,-87.5704,7
2001,41.7276,-87.5951,7
2001,41.728,-87.5514,7
2001,41.7283,-87.668,7
2001,41.7285,-87.5963,7
2001,41.7287,-87.6048,7
2001,41.7298,-87.5514,7
2001,41.7322,-87.5501,7
2001,41.7323,-87.5471,7
2001,41.7328,-87.6409,7
2001,41.7329,-87.5529,7
2001,41.733,-87.5515,7
2001,41.6879,-87.6131,7
2001,41.6908,-87.6318,7
2001,41.6915,-87.6123,7
2001,41.6922,-87.6635,7
2001,41.6924,-87.63,7
2001,41.6925,-87.6413,7
2001,41.6958,-87.6548,7
2001,41.698,-87.6222,7
2001,41.698,-87.6219,7
2001,41.6982,-87.6198,7
2001,41.6987,-87.6688,7
2001,41.6997,-87.6258,7
2001,41.6998,-87.6235,7
2001,41.7005,-87.6692,7
2001,41.7008,-87.6428,7
2001,41.7439,-87.6049,7
2001,41.7439,-87.5993,7
2001,41.7446,-87.6024,7
2001,41.7447,-87.6134,7
2001,41.7451,-87.6015,7
2001,41.746,-87.5974,7
2001,41.7461,-87.6049,7
2001,41.7462,-87.5516,7
2001,41.7463,-87.7411,7
2001,41.7463,-87.5551,7
2001,41.7465,-87.6001,7
2001,41.747,-87.6829,7
2001,41.7471,-87.6013,7
2001,41.7472,-87.5554,7
2001,41.7473,-87.6013,7
2001,41.7476,-87.6696,7
2001,41.7479,-87.6514,7
2001,41.7479,-87.5551,7
2001,41.748,-87.5639,7
2001,41.7481,-87.5554,7
2001,41.7482,-87.5992,7
2001,41.7486,-87.663,7
2001,41.749,-87.6013,7
2001,41.7492,-87.5479,7
2001,41.7493,-87.7239,7
2001,41.7493,-87.6041,7
2001,41.7494,-87.5697,7
2001,41.7498,-87.6901,7
2001,41.6518,-87.54,7
2001,41.6539,-87.6023,7
2001,41.6539,-87.5974,7
2001,41.6543,-87.6074,7
2001,41.6546,-87.5446,7
2001,41.6572,-87.6161,7
2001,41.6591,-87.5497,7
2001,41.6708,-87.637,7
2001,41.6715,-87.6431,7
2001,41.6731,-87.6175,7
2001,41.6747,-87.6248,7
2001,41.6762,-87.6228,7
2001,41.6777,-87.6409,7
2001,41.6778,-87.6336,7
2001,41.6779,-87.628,7
2001,41.6791,-87.6697,7
2001,41.6807,-87.6386,7
2001,41.6823,-87.629,7
2001,41.6827,-87.6326,7
2001,41.6837,-87.623,7
2001,41.684,-87.725,7
2001,41.6851,-87.635,7
2001,41.6852,-87.6278,7
2001,41.6855,-87.6163,7
2001,41.6855,-87.6136,7
2001,41.7025,-87.6259,7
2001,41.7033,-87.6338,7
2001,41.7034,-87.6283,7
2001,41.7036,-87.6274,7
2001,41.7038,-87.5646,7
2001,41.7043,-87.6236,7
2001,41.7049,-87.6817,7
2001,41.7061,-87.7012,7
2001,41.7067,-87.6562,7
2001,41.7072,-87.6278,7
2001,41.7072,-87.6201,7
2001,41.7076,-87.627,7
2001,41.7078,-87.5806,7
2001,41.7097,-87.5354,7
2001,41.7104,-87.5351,7
2001,41.7117,-87.6354,7
2001,41.7146,-87.6138,7
2001,41.7169,-87.5525,7
2001,41.7501,-87.5491,7
2001,41.7504,-87.5612,7
2001,41.7505,-87.649,7
2001,41.7507,-87.6339,7
2001,41.7507,-87.6026,7
2001,41.7508,-87.6026,7
2001,41.7509,-87.6199,7
2001,41.751,-87.6296,7
2001,41.751,-87.6139,7
2001,41.7512,-87.6047,7
2001,41.7512,-87.6017,7
2001,41.7513,-87.5856,7
2001,41.7514,-87.6061,7
2001,41.7514,-87.5685,7
2001,41.7516,-87.6648,7
2001,41.7519,-87.5645,7
2001,41.7519,-87.5494,7
2001,41.752,-87.6661,7
2001,41.752,-87.5637,7
2001,41.7521,-87.6005,7
2001,41.7523,-87.6363,7
2001,41.7523,-87.6078,7
2001,41.7523,-87.5807,7
2001,41.7525,-87.6476,7
2001,41.7527,-87.571,7
2001,41.7528,-87.7414,7
2001,41.7528,-87.5491,7
2001,41.753,-87.6342,7
2001,41.7531,-87.582,7
2001,41.7533,-87.7295,7
2001,41.7533,-87.5762,7
2001,41.7535,-87.6707,7
2001,41.7535,-87.5652,7
2001,41.7536,-87.6464,7
2001,41.7539,-87.6658,7
2001,41.7541,-87.6076,7
2001,41.7542,-87.671,7
2001,41.7542,-87.6076,7
2001,41.7543,-87.6661,7
2001,41.7543,-87.6342,7
2001,41.7543,-87.5649,7
2001,41.7546,-87.6419,7
2001,41.7546,-87.5823,7
2001,41.7546,-87.555,7
2001,41.7552,-87.6018,7
2001,41.7552,-87.5601,7
2001,41.7554,-87.6039,7
2001,41.7554,-87.5565,7
2001,41.7559,-87.6567,7
2001,41.7562,-87.6321,7
2001,41.7563,-87.565,7
2001,41.7564,-87.6249,7
2001,41.7564,-87.5526,7
2001,41.8309,-87.6279,7
